seatno	assignment	score	grade	comment
088	W02	77	62	  今天魏老師用心良苦，請到微軟這麼專業黃講師來到淡江進行演講，令我相當期待。今天所帶來的主題是有關微軟AZURE的介紹，老實說這是我第一次聽到且使用這個東西，身為資管人的我表示有點汗顏哈哈。微軟AZURE最讓我驚豔的就是他公用雲端服務的平台設計得相當完善且好看，不仔細看還以為是某個社交平台，裡面還有很多分枝，舉例 Azure Cloud Service、Azure Storage、SQL Azure 與 AppFabric 四種服務。黃講師讓我印象深刻的是AZURE的分析服務項目，一系列支援巨量資料與機器學習等與資料分析相關的服務集合，由資料的獲取，分析到儲存都有完整的解決方案。資料獲取：Azure Event Hub，由物聯網裝置獲取訊號或訊息資料；Azure Data Factory 處理資料的轉換；Azure Stream Analytics 處理在資料流動過程中的特徵分析。資料分析：Azure HDInsights 支援以 Apache Hadoop 為主的技術集合所支援的資料分析，包含 MapReduce、HDFS、HBase、Pig 等技術；Azure Machine Learning 支援以模型為主的資料分析與推斷能力。資料儲存：Azure Data Lake 支援各種類型的資料，無上限的資料儲存能力。以上都是一種全新的體驗，未來我也會多加使用的!  
089	W02	267	84	  在這節課當中我們了解到了有關於伺服器相關的基本知識，像是有關架設的方法或是需要注意的事項。由別於一直以來上課的老師，往往按著課本照本宣科，隨然看似有組織架構的感覺，但卻沒有比這樣由多元的上學習來的有效，在這堂課中，讓我覺得受益良多，甚至使得我在課程之後還會想要回家去稍為的研究有關於伺服器相關的基本知識，我們都知道未來有關伺服器人工智慧相關的能力對我們這個科系勢必是必備的能力，也希望在這堂課中學習的一切能夠在未來的工作上用到!  
090	W02	327	98	  對於今天微軟講師教授內容，不管是微軟的新技術還時對於未來AI上的更加完整化，都是與我息息相關的，更別說是我們就是學習相關的科系。不管是演算法，還是AI智能上，我覺得我們都在這個浪潮之中，所以微軟AZURE提供給我們的新技術和那100美金，一定會好好使用，按照著老師上課的步驟慢慢去學習去了解，讓我能夠更能跟上這時代，更加的進步，所以今天微軟講師教授內容，對於我來說是收益良多，而這微軟AZURE所提供的這網站，之後上課一定會好好學習。  
091	W02	71	60	  今天講述有關於AI的介紹以及它的發展與雲端的結合。  如何分辨機器屬於AI的一部分?    1. Reasoning(推理)   2. Understanding(理解)   3. Interacting(互動)  AI與雲端的結合  1.大數據 2.雲端運算 3.強大運算法  AI for Good  1\. AI for Earth (運用於地球的人工智能)  2\. AI for Accessibility (運用於無障礙設備的人工智能)  3\. AI for Humanitarian Action(運用於人類行動的人工智能)  Azure cognitive services (感知服務)  包含 五大功能 1.Decision 2. Language 3. Speech 4. Vision 5. Web search  心得: 聽完這堂課，對我來說收益良多，畢竟AI跟雲端都是現在的科技趨勢，從中更加了解AI的蓬勃發展及在生活中的應用無所不在，帶給人們許多的方便。不過人與AI不是互相取代的關係，而是要緊密的合作，因此機器與人如何分工、分配任務，為了不讓AI取代人類，善用AI的應用為人類的生活帶來助力，以及AI是否會讓人類的工作機會減少、產業結構發生變化，讓AI發揮最大效益都是一門課題。其中老師還介紹微軟中的感知服務，加以實作介紹，發現企業與AI漸漸是不可分割的關係。  
092	W02	324	98	  原來在Azure上可以做到的事情有那麼多，強大的Azure讓專案開發可以很簡單方便。然而，AI的發展已有百年歷史，雲端的發展更是讓AI成為近五、六年高居不下的熱門話題，其中，大數據讓AI的機器學習有了很重要的基礎；雲端計算讓使用者不用因為開發一個專案而購買昂貴開發設備，解決浪費資源及版本更新的問題；不斷進步的演算法讓AI不只機器學習，更是深度學習。隨著大數據等發達讓AI效益更加擴大，也讓應用範圍更廣闊。拜Azure所賜，任何想完成的事情、框架都可以在上面自由選用，微軟的Azure平台真的很強大！  
093	W02	299	93	  透過微軟講師的授課，讓我對於AI應用有了更多的認識，除了最有名的下棋Alpha Go ，原來還能應用在許多不同的領域，像是人臉辨識、影像辨識、筆跡分析、語音助理、文字分析又或是實現在搜尋上，不管是圖像搜尋或影片搜尋，都能更精確地得到結果。其中最有興趣的是文字分析與影像辨識，前陣子自己在嘗試著做自然語言分析，才發現這件事有多複雜，不僅要先餵給電腦一堆資料，也有許多前置作業需要完成，而中文的複雜性又比英文來的更高，很難做出一個精確的結果，因此很期待AI會在這個領域做出什麼樣的成效。  
094	W02	185	70	  今天講師演講的主題是關於微軟的電腦機器人感知或認知的服務，以前對這個部分只是略知一二，並沒有深入了解，今天透過講師的介紹認識到原來感知服務這個部分內部又分了很多細項，包括Decision、Speech、Language、Vision、Web search。我比較印象深的是視覺中的Ink recognizes，應該算是手寫辨認，記憶中這個技術已經存在好幾年了，不過感覺這些技術都還是英文比較有用，辨認比較精確快速。第二堂課還認識了新的名詞DevOps和MLOps，但對這些還是不太熟悉，在課堂的最後講師一步一步的帶我們註冊Azure，希望之後能更加了解這個網站怎麼使用。  
095	W02	115	64	  講師今天主要介紹利用Microsoft Azure實作AI人工智慧的案例。即Azure Cognitive Service，該服務包含 Language、Vision、Web Search、Speech、Decision。目前實作出的功能有Neural 文字轉換語音、對話轉譯、Computer Vision、Language Understanding、說話者辨識，可以看出Microsoft近年非常積極地在推動雲端運算服務，努力與Google、Amazon競爭。  2016 年 AlphaGo 打敗頂尖職業棋士，宣告 AI 時代的來臨，台灣政府旋即宣示 2017 年為台灣 AI 元年，在AI 時代，人才的樣貌與特質也需跳脫傳統分科制度，更看重整合、協調、學習等能力。因此，除了具備雲端運算技術端的知識以外，還須與各領域專家、人才合作。  
096	W02	297	92	  今天邀請到Microsoft Azure的講師來為我們上課，課程的內容講到這學期會上到哪些課，還有介紹Azure 的怎麼使用，也講解到未來的雲端服務，科技進步之後，身邊的電腦開始會有AI的技術，這樣電腦就開始跟我們人類一樣有推理感知之類能力，很多複雜的東西就會慢慢的簡單化，講師舉例，目前微軟透過AI就在開發一個專案，以後要約一個人就不用直接跟他聯絡就可以直接預約好時間，希望這學期透過這堂課可以學習到Azure很多的功能，還有AI的更多知識，幫助人類的生活越來越便利。  
097	W02	309	95	  老師是個很用心的老師。  今天課程當中，老師一步步帶著我們實做申辦Azure雲端服務的學生帳號的過程，並且大約介紹一些裡面的功能和實機操作。  學生帳號跟一般的免費帳號不大相同，學生帳號免費提供100塊的點數供我們使用，對於學生生涯已經進入尾聲的我們，是個該好好把握的資源。然而使用學生免費帳號來使用Azure，也讓我們在未來有需要試用Azure雲端服務時，還可以有一個免費的帳號可以使用。  實機操作的部分也是相當有幫助的，在製作畢業專題的時候，深深體會到要自己從零開始學習一個新的東西是多麼的迷惘，這次在剛入門Azure雲端服務的時候能有老師的引導，真的是一件很幸福的事。  
098	W02	321	97	  Azure提供的認知服務有聽覺、視覺、決策、語言、語音、知識和搜尋等API。  微軟的視覺API有提供臉部API，給它照片它可以找到照片中的人臉。對於未來custom vision的講解、教學感到很期待，可以自己設定想要的視覺API內容。  而語音API可以透過聽取人們的語音訊息，即可以直接轉換成用文字顯現出語音內容。  透過講者介紹才知道原來微軟有提供這麼多的認知服務API，如果早點知道的話，必能利用在專題製作上，往後我也會做更深入的了解，善加利用，並了解到如何使用現有API功能的重要性，很期待未來課堂中會教到API內容。  
099	W02	145	67	  老师非常的和蔼可亲，在演讲中，穿插着让人浅显易懂的视频和图片，让我有所了解Microsoft中的许多智能。  同时，老师讲了Microsoft旗下的许多AI model。尤其是视觉部分的应用，更是下了不少的功夫，近乎于人类的感知能力。当然还有阅读理解的能力，也在不断的进步。这些都是包含在感知服务里面。而这些model都是有API可供技术人员采用。例如：face API,可以知晓这个人脸出现在哪里，并且通过training来给人提供个性化的服务；Computer vision 与 Customer vision的区别就在于，后者可以训练自己的model，让其客制化。  这些神奇的应用都让我觉得非常的有趣和进阶。在强大的Microsoft的支持下，我们可以通过机器学习和自然语言分析的帮助下，了解并且完成更多的便捷应用。从而让人们的生活更加的便利。我相信在不断地学习下，自己也可以运用好不同的功能。  
100	W02	156	68	  虽然在专题的研究过程中也有用到Azure的服务，但是也只有用到了应用程式部署的功能。通过本次的听讲，了解到Azure 旗下 “AI + Machine Learning” 分類中 “Cognitive Services” 的最新動態。让我对Azure的认知也不再局限于app的部署，让我对Azure其他的服务提升了兴趣。同时感受到了Azure云服务的多元和强大，为今后的学习提供了便捷。让我感觉進入資料科學或是機器學習的門檻降低不少，也讓許多開發後的模型能夠走向更容易維護和管理。  
101	W02	111	64	  今天的主題是Azure的認知服務 是為了一些特殊人士的聽覺視覺的服務  AI: 推理(接下來的趨勢﹑天氣)﹑理解(理解人類的指令﹑感知服務)﹑互動(自然跟人類互動)  AI發展有百年之久，現在發展蓬勃的原因是因為現在是大數據的年代，第二個原因是雲端運算，原本的方法不乎成本。第三個原因是因為強大的演算法(深度學習)。  用以上的三個原因方法去分析聽覺視覺的發展。  認知服務  Azure的聽覺服務Model在國際比賽上勝出，視覺的部分對於英文會比較好，中文的部分就還需要改善。  Face API 偵測臉部，最多可以偵測64張照片。  Computer Vision  Custom Vision 可以自訂的分類標籤  Custom Speech 錄5-10段的錄音檔，轉換成專門的model。  
102	W02	253	80	  當老師一開始介紹說有微軟技術架構顧問來講課的時候,我非常非常期待,因為沒有想過那麼厲害的人有機會跟我們講課.我覺得我應該可以聽到一些平常不會聽得到的東西.因為那麼高級的職位的人的觀點應該跟平常的人不一樣,還有他們會有不一樣的經驗可以跟我們分享.然後在課堂上真的學得到很多東西,了解到一些我不知道的東西.還有我可以接觸到azure這個應用,我非常開心可以有100us使用.我非常期待可以快點到下一堂azure的課程.  
103	W02	162	69	  (2019/09/17 心得)  我當初選這堂門課時候其實是沒有很了解這門課會怎樣上課有什麼的內容的，在那天演講者講了關於Microsoft AI相關信息，令我了解到Microsoft對於的AI的所掌握的技術與資訊帶給我一個新的了解，有說到關於大數據、雲端運算和強大演算法是什麼等等的概念以及也有打開實際介紹了一番。Microsoft對於AI未來的發展，Azure Cognitive Services有些什麼的功能，在電腦視覺API 處理影像有96%識別功能。他們的AI是什麼樣子的。Vision 的臉部識別功能以及 Speech的語音識別功能等等的相關資訊。會期待對於下一次上課的實際操作。  
104	W02	202	72	  微軟講師當天說了這個microsoft azure我也是直到上這節課才知道這個軟體，這軟體讓我大開眼界，因為Azure真的可以幫我省錢，因為它是用多少付多少，不需支付前期成本。Azure可針對所有雲端案例提供靈活的購買與定價選項，例如 Azure Hybrid Benefit，並提供廣泛的工具協助您管理雲端費用，還有Azure可以試用服務，可以先建立Azure免費帳戶，以了解 Azure的運作方式、試用產品和雲端服務，並檢視如何在10分鐘以內部署第一個解決方案的訓練課程，然後講師當天是帶著我們一步一步注冊教學，很期待接下來的授課。  
105	W02	271	85	  當中了解微軟在AI的發展的用心，一直以來以資訊科技對社會有所貢獻，這堂課講師教我們利用Azure的帳戶，相信Azure將會是以後的趨勢，難得在校園中就能提早體驗到，可使自身能力應用於將來職場。從中了解Azure Region涵蓋各地區，中南亞即為新加坡，擁有最新資訊之場域，利用認知服務，可以知道Azure非常強大，更加了解這些感知服務的有趣!  
106	W02	123	65	  原先對於Azure的瞭解只知道它是微軟下面的雲端運算平台與服務，並沒有對它做更深入詳細的了解，但經過今天微軟講師Ethan Huang帶領註冊Azure 學生版以及介紹若我對Azure有初步的了解，Azure大致可分為  決策：指建置應用程式，以顯示有助於做出明智與高效決策的建議。  辨識：辨識、識別、仲裁您的圖片、影片和數位筆跡內容，並為其製作標題及編製索引。  語音：將語音轉換成文字，並將文字轉換成自然發音語音。從一種語言翻譯成另一種語言，並啟用說話者驗證和辨識。  搜尋：將 Bing 搜尋 API 新增至您的應用程式，並充分利用 以單一 API 呼叫合併數十億個網頁、影像、影片和新聞的能力。  每項裡面幾乎都有預設跟客製化服務，只要懂得如何把其底下的子服務座結合就能發轉出很不錯的應用出來。  
108	W02	304	94	  今日辦理azure學生版的帳號,過程當中驗證帳號驗證失敗,後來有成功,儘管結果有些複雜,也是能克服這些遇到的困難,老師azure的服務,有相當多的功能以及api等等,不過雖然學生有免費的額度可以使用一些功能,但有些功能如果要長期使用,方便日後維護,則要使用付費版的功能會比較完整,但對於身為學生的我來說,200美元的額度已經可以用很久了,如果不是要用很多功能,就夠我們用了,我對於azure的使用有了初步的認識,而如果以後有機會使用在工作上的話,一定能帶給公司及企業相當大的幫助  
109	W02	87	62	  正好最近做專題，所以需要用到雲端儲存來存取我們的資料，好險有上這門課能聽到這次講座，讓位能使用免費的服務，這家公司使用 Azure 虛擬機器、受控磁碟及 SQL 資料庫進行測試，同時由負載平衡器確保高可用性與網路效能，也使用 App Service 與 Azure Cosmos DB、Xamarin、HockeyApp 與流量管理員來因應我們需求，更棒的是他們的服務還能隨意轉換平台，Azure高度彈性使我們能自由的存取，而雲端化使我們能隨意的使用，Azure使我們的專題更佳完善。  
110	W02	253	81	  人工智慧(AI)是指由人製造出來的機器所表現出來的智慧，希望能夠建構出超越人類推理、學習、交流等能力。AI之所以蓬勃發展原因為以下三點數據量、雲端運算、演算法，很多的科技都是一步一步發展，絕對不是一步可及的。透過演講者範例解析讓我更了解很多細部應用及功能，在生活中也常常應用到像是指紋辨識、臉部辨識、自動偵測等。在未來還可能利用到會議中，透過辨識人聲，自動抄寫會議紀錄，省下人工還省下不少時間。AI應用充斥在我們生活中且越來越蓬勃。  
