seatno	assignment	score	grade	comment
100	W06	335	88	  講師先通過講解bot智能機器人，讓我們了解到了智能化的優越性。Azure Bot Framework Basic提供 Web App Bot 及 Bot Channels Registration 兩種服務。展示如何利用 Web App Bot 及 App Service 服務建立後台訊息回應服務，並由嵌入式網頁作前台回應測試。  現如今出現了許多智能機器人，然而bot機器人的執行步驟越來越少，而且功能不止局限於語音和一些简单功能，而bot機器人可以進行一些金融分析或是市場預測等功能。  開發具有智慧的企業級 Bot，來保有對資料的控制。建置任何類型的 Bot - 從 Q&A Bot 到自己品牌的虛擬助理均涵蓋在內。使用全方位的開放原始碼 SDK 與工具，來輕鬆在各個熱門頻道與裝置間將您的 Bot 連線。利用 Azure 認知服務的原生整合，來讓您的 Bot 獲得聽、說和了解您使用者的能力。  
101	W06	208	76	  今天講者為我們講解的主題就是BOT的設置，其實在日常生活中，我們都會遇到很多BOT的功能，例如是很多社群網站的專頁管理員，可以自動回答一些我們在管理專頁上的一些常見問題，這個BOT的功能是可以讓專頁管理上更有效率，而且在非營業時間上也能回應到客戶的問題，所以其實我覺得這一個BOT的功能是十分有用以及有效率的。  如果將來可以把這一個功能廣泛應用到其他地方，例如是自動點餐機的常用問題，都可以解答很多客戶關於公司的一些介紹跟點餐系統的必要須知。  
102	W06	134	63	  我這堂課裡面講師教的東西有可能在未來工作上可能會用得到的東西,我覺得很開心,講師非常清楚的講解,讓我覺得我之後也要跟講師一樣厲害,可以對程式那麼的純熟.真希望未來也可以找到類似的工作.  
103	W06	200	74	  今日做了關於在azure 機器人的相關學習，什麼昰機器人？機器人有些什麼功能？可以做些什麼事情。在azure 中要如何令機器聽得懂指令可以怎樣在程式中進行修改。我覺得滿有趣的雖然我自己是知道這個聊天機器人可以做些什麼，但並不太清楚要怎樣建立一個機會器人的架構。在這次講者教導我們要如何在azure 中的程式中建立並修改之後可以出現什麼的畫面。在輸入一些關鍵的字會有怎會的回覆，要如何特定指定的回答等等的部分也令我大開眼界給我的感覺相當是一個實用的知識，最後希望能夠再學習更多的知識。  
104	W06	326	88	  這週同樣的講師在第一節先是介紹Azure Bot Service，然後再介紹Virtual Assistant，再來像是The Development Life cycle of Your Bot這裡面就有講的比較詳細，它的功能有6種，分別有Plan,Build,Test,Publish,Connect,Evaluate等等很多功能可以讓你去用,但重點是在第二節，因為是實作，就是要跟著講師一起做，講師有給我們程式碼，就是有教我們怎麼連接不同的頻道，有個比較有趣的是教我們把機器人接到頻道上,其實就是把他用程式碼簽到網頁上面去，其實我覺得講師今天就是想告訴我們其實想開發一個機器人沒有到很難，因為現在在雲端上有很多可以讓你直接使用的模板慨念的東西，我覺得今天的課蠻有意義的。  
105	W06	338	90	  這堂課Ethan講師主要講述Azure Bot Framework Basic，科技的進展將帶給消費者更創新的消費體驗，如何打造差異化的消費者體驗成為企業者至關重要的議題，而Azure Bot Service正能為客戶打造交談式體驗。  由於Bot 能透過對話和上下文了解使用者的意思，並不是簡單的工作，但這樣的功能可讓您的 Bot 使用起來更有自然對話的感覺。 Language Understanding 能讓我們這麼做，使 Bot 可以辨識使用者訊息的意圖，這樣使用者就能使用更自然的語言且更順利地引導交談流程。其中更能利用開放且可延伸的 Bot 架構進行建置，該架構可從基本的 Q&A Bot 著手。接著建立更進階的 Bot，包括可處理各種多輪式對話的虛擬助理。  Azure Bot Service更能在多個通訊通道間整合 Azure Bot Service 來觸及更多客戶，並提升互動頻率。在各種通道上應用 Bot，例如網站、應用程式、Microsoft Teams、Skype、Slack、Cortana 和 Facebook Messenger。  我覺得Bot Service非常方便像是在eBay上的shopper給他圖就能提供相應的資訊回饋給使用者，會讓消費者感受到重視，此堂課讓我得知資訊科技的限制與技術可能性，以利於學生將來於職場能整合科技與管理創造企業經營的競爭優勢。  
106	W06	162	68	  因為原先預定講師有事無法前來故換成之前來過的黃耀逸 Ethan Huang  
107	W06	305	85	  今天這堂課，講師教我們在Azure上加入BOT智慧語音的功能在自己的應用程式上，此服務的強大 AI 功能整合。為您的應用程式賦予自然語言理解功能以及充實的客戶支援，讓使用者能透過語音和影像來表達自身的需求。  BOT Service 可在多個通訊通道間整合 Azure Bot Service 來觸及更多客戶，並提升互動頻率。在各種通道上應用您的 Bot，例如網站、應用程式、Microsoft Teams、Skype、Slack、Cortana 和 Facebook Messenger。  BOT Service 不必犧牲客戶資料的擁有權和控制，就能為客戶帶來個人化的體驗。利用虛擬助理解決方案加速器，在各個應用程式和裝置間部署為您品牌量身訂做的虛擬助理。  一步一步跟著講師的腳步，我也了解了Azure BOT Service 的強大之處。  
108	W06	327	88	  什麼是 Bot,Bot 是很類似現代化 Web 應用程式，在網際網路上運作，並使用 API 來傳送和接收訊息。 視 Bot 的種類而定，Bot 的功能差異很大。 現代化 Bot 軟體依賴一些技術和工具，可在各種平台上提供日益複雜的體驗。 不過，簡單的 Bot 可能只會收到訊息，並以極少的相關程式碼來回應使用者  Azure bot service 的部份，主要是 Bot Channels Registration 的部份，如果一開始你使用過 Azure bot service 建立完整的 Chatbot 解決方案，那麼你就會有一個 Web app bot 服務，而如果一開始你不是利用 Azure bot service 建立完整的 Chatbot 解決方案，那麼你可以單獨建立 Bot Channels Registration 服務，其中的訊息端點就是你的Chatbot 核心程式碼的 Web api 端點  
109	W06	182	71	  Bot framework是一種類似寫web application的程式，不僅僅只是跟你單一回話的bot使用多種語言撰寫。middleware的程式提供了方便的request和response。Azure bot service可以直接線上編碼、測試、且有定義好的模板可使用。有許多主流的channels可以裝用bot例如line、fb。conitive service提供了bision,speech,language,knoledge,search都有sdk可使用。應用舉例：當客戶點選了某樣產品圖樣，機器人可以以回覆使用者對應的資訊。老師舉了個例子是西甲聯賽，是從西甲的skype做實際操作，使用技術包括雙語，也能連結前後文，還有做句型猜測的功能等等...。實際操作的部分也很精闢，一步步的交我們開啟bot，也講解其中的需多程式碼。  
