seatno	assignment	score	grade	comment
093	W14	385	85	  今天講師介紹了Azure IoT，Azure 物聯網 (IoT) 是由 Microsoft 管理的雲端服務集合，它會連線、監視及控制數十億個 IoT 資產。簡單地說，IoT 解決方案是由一個或多個在雲端上執行，且互相通訊的 IoT 裝置和後端服務所組成。講師也分別介紹了Saas服務、IaaS服務以及PaaS服務，舉例的時候又看到了上禮拜Peter提到的裝置，那真的是很吸引我的一個應用，在我的想像裡，希望也可以應用到烹飪上，比起自己看食譜，死板板的跟著固定的比例實作，如果能透過裝置即時的教學，可以更有效率的學習以及減少失誤的機率，也能夠減少交通的往返時間，讓大家在忙碌的生活中也能輕鬆學習自己有興趣的事物。  
094	W14	172	72	  今天講師的主題是azure的IoT，IoT的應用是網際網路上非常熱門的一個趨勢，Azure提供了Azure IoT Hub，就是為Azure的物聯網中心。Azure IoT Hub為物聯網設備提供註冊、管理、溝通交互的雲服務。且可用於管理數十億物聯網設備，提供可靠和安全的雲端與設備之間的雙向通信支持，每月可處理數以萬億計消息，並簡化了與其他Azure服務之間的集成，包括Azure機器學習以及Azure流分析等。它是微軟Azure IoT Suite的重要組成部分，也是微軟物聯網戰略的重要基礎。另一個Azure提供的服務為Azure IoT Edge，開始將機器學習、進階分析及AI服務，帶向更靠近資料源的前端IoT裝置上，以減少資料傳輸雲端往反的延遲時間，而不用事事靠雲端。  
095	W14	239	79	  把網路全都連結在一起的東西，叫做 Internet ( 網際網路 )，那把所有的東西都連在一起，那就叫做「Internet of Things ，簡稱為 IoT」，意思就是「所有東西的網際網路」，物聯網不只是把東西串起一個網路而己，更重的是要讓設備和設備之間可以互相交換資料並溝通。這項技術的普及應該是會對人類的生活方式有所改變，因為，以前需要有人操作和判斷的事情，到時就可能不再需要人了，也就是說，簡單的邏輯判斷將會交用由設備和設備之間自行溝通，所以，會有更多的事情會變成自動化，生活就會更方便。  
096	W14	172	72	  今天的主題是Iot技術，也就是Internet of Things，又稱物聯網是網際網路、傳統電信網等資訊承載體，讓所有能行使獨立功能的普通物體實現互聯互通的網路。Iot一般為無線網，而由於每個人周圍的裝置可以達到一千至五千個，所以Iot可能要包含500照到1000兆個物體。在Iot上，每個人都可以應用電子標籤將真實的物體上網連結，在Iot上都可以查出他們具體位置。Iot對世界數位化的改變十分顯著，但該怎麼去從改變中，確保安全性是非常重要的事，如果所有東西都連上網路，一旦有個入口防護沒有做好被入侵就會影響到全部，所以這是很重要需要深深去討論的一點。  
097	W14	204	76	  今天來為我們講課的講師是李傑偉老師，感謝傑偉老師在百忙之中抽空來與我們分享自身的經驗與知識。  課程內容中分別詳細介紹了Iaas,Paas,和Saas，另外也講解了這三者之間的相同與不同之處，老師的課程不只是理論上的教學，還有一些實作的手把手教學，教學風格不沉悶無聊，又為我們帶來不少有用的知識，真的很謝謝老師抽空為我們準備了這次精彩的課程。  除了上述所說的課程內容之外，傑偉老師這次課程的主要主題是介紹Azure的雲端IoT Solutions，經過了老師這次的教學，讓我對這項產品有了初步的認識與了解。  
098	W14	183	74	  今天的講師為李傑偉講師，今天在介紹IoT的應用，介紹的技術是Azure的IoT Hub Device。IoT的技術在這近幾年已興起很久，最近正在發展的「工業4.0」技術，也是有使用到IoT的技術，透過IoT的技術才可以串連所有機器才能即時反應市場動態的需求。經過這堂課後，對IoT這個技術有更深一層的了解，因為之前都是在課堂或科技相關文章上對於IoT有字面上、理論上的了解，卻不知道它實際運作的狀況，雖然今天實作很簡短，但在課堂後半部有做實作的部分，也讓我更清楚IoT的技術內容。  
099	W14	165	70	  老師先是講解了如今雲端應用的趨勢，並介紹了Intelligent Cloud和Intelligent Edge。同時用全息投影的例子引出了本堂課的主題IoT solution。物聯網（IoT）是指能夠智慧識別，定位，監視和管理設備的網絡。這是通過使用基於Internet的資訊傳感器在設備之間進行資訊交換和通信來實現的。物聯網旨在“切斷”繁瑣的電纜和電線，為人們提供與各種設備的自由暢通的連接。然而物聯網仍存在問題，因此需要有解決方案去解決。老師在這裡為我們介紹了Azure的IoT加速器，極大的提高了效率。這不禁讓我感慨科技進步的飛速，憧憬未來世界會是有多有趣。  
100	W14	418	96	  老師這次的主題是Azure的IoT，老師先講解了在微軟Azure平臺上有提供什麼服務可以在IoT領域中應用因為在未來，我們會更多的轉向雲端，因此IoT物聯網技術是一個很有前景的課題。老師此次為我們介紹了Azure IoT solution。利用全方位 IoT 雲端解決方案加速器建置開始實作常見的物聯網 (IoT) 案例，例如遠端監視、工業 IoT (IIoT)、預測性維護，以及裝置模擬。取得您需要的所有必要雲端式服務 (包括所有必要的應用程式程式碼)，以取得有效率且簡化的成功組建和部署。這能極大地提高效率。  
101	W14	133	65	  今天講者要講解的主題是Azure IoT 解決方法，這種方法就是可以在微軟的系統裡面進行一些雲端計算，在裝置端跟雲端上可以有一個更好的聯繫，讓資料在一個同時進行的同步過程，Runtime可以連收接收器的資料，讓資料傳輸更方便，希望這個服務可以在裝置端就可以更好的處理好，不同每次都創建一個新的虛擬機器。IoT中心可以有一個IoT監控的資料，可以允許你去做客製化，把底層的一些服務組合在一起，在IoT裡面可以有一個更好的管控來為公司做一個更好的服務改進。  
102	W14	165	70	  我覺得講師非常厲害，可以把我們想知道的東西解釋的非常清楚，如何使用，運用。再實作給我們看，不會讓我們不清不楚做到一部分然後不知道後面怎麼做。非常感謝講師的來臨，帶給我們一些不一樣又特別的東西，讓我們增添更多新的知識。  
103	W14	407	92	  今天講者為我們講述了Azure IoT Solutions – IoT Hub & IoT Edge & IoT， IoT在微軟上雲端的架構怎樣建立成，以及saas的服務是甚麼還有那些的層面或和其他服務結合，可以如何使用服務提供為公司帶來那些需要的功能。在IoT Cenrral做一個監控的作用，還有其他那些的服務，不同的服務類型可以組合成達到不同的需求和改變形成目標需求。各種服務組合會有不一樣的結果。讓企業和產業能夠透過IoT來達到更進一步的發展。現事IoT與不同的服務結合可以為企業提供他們所需要的客制化平台帶來什麼廣大的利益。  
104	W14	138	67	  講師向我們介紹了物聯網，並涵蓋了物聯網解決方案的概念，術語和模式，這課程分為多個模塊，每個模塊都基於先前介紹的內容。第一個模塊重點介紹什麼是物聯網解決方案，並介紹了使用物聯網實現業務目標的行業垂直方向。在第二個模塊中，學生將在設備端和雲中了解IoT解決方案的體系結構組件。第三個模塊介紹了在企業中評估和實施物聯網的步驟和方法。最終模塊研究了在各個行業中如何實施現實中的物聯網解決方案，並描述了可以採用的一些不同方法。  
105	W14	350	82	  本週李傑偉講師主要講授「Azure IoT Solutions – IoT Hub & IoT Edge & IoT」，它會連線、監視及控制數十億個 IoT 資產，主要是由一個或多個在雲端上執行，且互相通訊的 IoT 裝置和後端服務所組成。  而IoT裝置通常是由已連接感應器的電路板所組成，感應器會連線至網際網路。 許多裝置透過 Wi-Fi 晶片進行通訊。 以下是今日講師所提出 IoT 裝置的一些範例：    * 遠端油泵上的壓力感應器   * 空調機組中的溫度和溼度感應器   * 電梯中的加速計   * 房間中的狀態感應器  老師更近一步說到如何使用 IoT 來節省數百萬元的案例。有一間大型牧場，其中有數十萬隻牛。 追蹤這麼大量的牛隻並知道這些牛的動向是一大工程，而且需要長時間開車巡邏。 他們在每一隻牛身上連接了感應器，並將資訊 (例如 GPS 座標和溫度) 傳送至後端服務，以寫入資料庫。然後，他們會有一項分析服務，可掃描每一隻牛的傳入資料並分析資料，以檢查類似下列的問題：    * 有牛隻發燒了嗎？ 這隻牛發燒多久了？ 如果已經超過一天，他們會取得 GPS 座標並找到那一隻牛，然後在適當的狀況下，以抗生素進行治療。    * 有隻牛在相同位置待超過一天了嗎？ 如果是的話，可取得 GPS 座標並找到那隻牛。 這隻牛掉下懸崖了嗎？ 這隻牛受傷了嗎？ 這隻牛是否需要協助？  實作此 IoT 解決方案讓公司能夠快速檢查牛隻狀況，並做出適當處理，同時減少必須開車四處查看牛隻的大量時間，也省下了大量成本。我想這將會是一個趨勢，也是我們資管人須留意的議題。  
106	W14	384	85	  這次講座請來李傑偉 Jerry Li講師來講AZURE IOT，Azure IoT Edge 是內建於 Azure IoT 中樞且完全受控的服務。部署您的雲端工作負載 (人工智慧、Azure 和協力廠商服務，或是您自己的商務邏輯)，以透過標準容器在物聯網 (IoT) 邊緣裝置上執行。藉由將特定工作負載移至網路邊緣，您的裝置就能以較少的時間與雲端通訊、更快速地回應本機變更，甚至能夠在長期離線的狀況下可靠地運作。  
108	W14	362	83	  今日老師說明了物聯網依賴大量的技術才得以成形，例如將裝置連線到網際網路的應用程式開發介面 (API)。其他關鍵的物聯網技術還包括大數據管理工具、預測分析、AI 和機器學習、雲端以及無線頻率識別來實現  物聯網提供了三個好處  物聯網平台和架構  以雲端為基礎的物聯網平台和架構，串聯實體與虛擬世界。它們協助企業管理連網裝置及其安全性；收集即時資料、將裝置連結到後端系統、確保物聯網互通性；運用物聯網應用提升效能。  掌控物聯網資料  智慧裝置產生的巨量 IoT 資料需要即時分析、快速應用。這正是預測和大數據分析可以大展身手之處  工業物聯網  透過機器對機器 (M2M) 技術，IIoT 能支援從遠端監控、遙測到預測性維護等各種功能  ## 物聯網  
109	W14	130	65	  iot為不同服務，組合成的套餐，已經做到real time的效果。例如:電晶公司，透過iot可即時監控收取數據，及是否需要為蕭的通知，之後透過虛擬實境到現場維修。流程；資料收取、資料分析、下指令給設備，其中都是透過網路雲端在傳遞。把運算跟運算下放下來就可以零誤差的執行指令。實作方面，當建立完IOT許多功能都CONFIGUE好了，還有許多SOURCE CODE在網路上供大家做SOLUTION，實在是很方便。例如在主架構不變的情況下更改程式碼，作客製化的服務，今天學到了很多。  
110	W14	406	91	  Azure IoT Edge 是由三個元件組成(1)IoT Edge 模組是執行 Azure 服務、第三方服務或自有程式碼的容器。 這類模組會部署到 IoT Edge 裝置，並在這些裝置本機上執行(2)IoT Edge 執行階段會在每個 IoT Edge 裝置上執行，並管理部署到每個裝置的模組。(3)雲端式介面可讓您在遠端監視及管理 IoT Edge 裝置。Azure IoT Edge 可讓您部署複雜的事件處理、機器學習、影像辨識和其他高價值的 AI，而不需要在公司內部另外撰寫。  Azure IoT Edge 能夠與 Azure IoT 解決方案加速器緊密整合:(1)建立並設定要在特定類型的裝置上執行的工作負載。(2)將工作負載傳送到一組裝置。(3)監視在現場裝置上執行的工作負載。  
