seatno	assignment	score	grade	comment
092	W04	221	88	  Azure App Service 為一種平台服務 (Platform-as-a-service, Paas)，提供快速且簡單操作的雲端環境，佈署網站或行動應用程式。將伺服器與架構的問題交給 Azure，而自己可以專心於建置與佈署工作。App Service 支援 Windows 與 Linux 作業系統，開發者可以透過 Web App For Containers 使用自己的 containers。 App Service 支援多種程式語言與其框架，包含 .NET, .NET Core, Java, Ruby, Node.js, PHP, or Python。除此之外，開發人員能透過 App Service ，與目前現有的框架與持續整合工具進行整合，有助於提高開發者的生產力。  由 Azure 提供 代管的網站 或 網頁應用程序 的運算資源。依據您選擇的定價層不同，應用程式可能位於共享或專用的虛擬機器上。程式碼將以與其他客戶隔離的方式，在託管的虛擬機器上運行。如前面簡介提過的 ， Web App 支持多種語言，如：ASP.NET、Node.js、Java、PHP 或 Python。我們也可以在 Web 應用程式上使用 PowerShell 或其他腳本語言。除此之外，Web App 可以使用 API 應用程式 (支援 CORS) 和移動應用程式 (如：推送通知)。  這堂課又讓我學到很多新東西呢!  
093	W04	170	66	  這禮拜的講師PPT的呈現方式很有趣又平易近人，讓人能夠很專心的聽講，且用生活中的例子來讓我們了解App Service的運作原理，還詳細介紹了IaaS、PaaS、SaaS各自能做些什麼工作，透過講師的介紹我才知道，原來App Service不只可以快速的幫我建立一個網頁，還能依據我想要的程式語言來建置Web應用程式及行動裝置後端，在實作時，實際體驗了這項服務，真的是很快速方便，我只需要選擇要什麼規格，而不用自己去思考那些基礎架構，還能透過GitHub或Git存放庫啟用自動部署，這些對一般使用者來說真的是很簡單的服務，講師一步一步的帶我們實作，也減少了看到那些選單而茫然的時間。  
094	W04	210	83	     今天的課堂講師主要提到了一些製作網站的周邊相關功能，例如課堂一開始就提到的Azure App Service就是一項能夠讓我們快速部屬應用程式或網站的功能，裡面支援了多種程式語言，寫好後能夠直接跑，這個功能很吸引我，因為之前有簡單的用別的軟體來寫很陽春的網站，不過最開始學了蠻久的，不知道用Azure會不會比較方便容易。再來Azure還提供了許多跟App Service相關聯的服務，例如Application Insights就是一種可以收集使用者數據，這對於企業或網站開發者很重要，我們可以根據得到的資料再去作網站改善等等。  
095	W04	207	80	  本週講師介紹Azure App Service。Azure App Service 是 HTTP 型服務，用來裝載 Web 應用程式、REST API 和行動後端。可以使用開發者慣用的語言進行開發，不管是 .NET、.NET Core、Java、Ruby、Node.js、PHP 還是 Python 都可以。使用管理完善的平台控管運維和監視工作，從而達到嚴格的企業級效能、安全性與合規性需求。  在簡單介紹Azure App Service的相關知識後，講師一步一步示範如何建立App Service，並解說每一個設定選項的特性或用途，接下來講師針對Azure App Service的重點功能進行解說，內容相當詳細，幫助我對Azure的雲端服務有了更深刻的認識。  
096	W04	173	67	  這個禮拜請到的講師也是資管系畢業的，而且大我們沒幾歲而已，他說他在學校期間其實成績不是最好的，但是他很努力，他會想辦法把報告做到最完美才交出去，他提到他在做畢業專題期間，其實他也不太會寫程式，但是在最後3個月的時間還是靠自己很努力地寫出來，他說雖然知道自己有很多的不足，比起逃避更應該面對它解決它。然後這些在學生時期學到的方法也拿來應付在微軟遇到的各種困難，面對他並解決他，我覺得他的方法很值得讓我學習，因為我就是一個很容易逃避的人，而且又很愛拖延，遇到不想做的是能拖就拖，希望我也可以多多跟他學習。  
097	W04	166	65	  今天來教授我們課程的老師是黃慧兒老師，他是一位年紀與我們較相近的女老師。他的教學風格是以比較像是在跟我們聊天一樣的方式進行，是和以往聽到的演講課程較不一樣的教學方式。      課程中介紹Iaas、Paas、Saas的不同與特點，課程一開始，老師並不是直接開始介紹課程的專業知識，而是先站在對這些專業服務尚未很了解的人的角度去用平易近人的舉例與生活化的用詞、話語，在我們腦中慢慢帶入專業知識，在經過一定的解釋之後才開始進入專業知識的重點講解，第二堂課再帶領我們在Azure上面做一些實機操作。  謝謝老師較活潑的教學方式，還有講了一些對於未來職涯的鼓勵話語。  
098	W04	194	75	  今天介紹Microsoft的Azure App Service的應用，可以使用許多熱門的程式語言，包含.NET、.NET Core、Java、Node.js、Python、PHP 和 Ruby等這些，並將這些部屬在容器中，也可以作為在Linux和Windows上執行的程式碼來部屬，即可擴大Web應用程式。講師也提到可以將自己的程式碼放到GitHub上，如果自己有Docker的容器，也可以放到Docker裡。這堂課所教學的內容，是目前為止學校都還沒教學過的，對於容器的概念較少接觸，但在透過這一堂課的教學實作後，覺得Docker真的是非常新的技術，必定是未來的應用趨勢，此堂課受益良多。  
099	W04	191	73	  今天的讲师在带领我们讲解azure app service前，先分享了许多自身的工作学习经验。让我知道了做事不要有畏难情绪而是要勇敢面对。  接着老师用非常新颖的带入方式，告诉我们怎么用azure 简单的架设虚拟机，然后再去装伺服器，非常的方便与快捷。而且在管理方面，也不需要太过担心，因为平台已经拥有把关的服务。 而azure app service 就提供各种各样的支援。比如说上千人进入你的网站，如何让这样的流量不会破坏掉你的电脑。azure app service 就可以让你不用做导流的工作，而是只要点选几个选项，azure就可以帮你自动扩展。非常的人性化。当然azure的支援非常多，比如os，Linux，doctor  而老师解决流量暴增的现象时，会选择1.scale up。不用平行。而是将1级升级到2级。2.scale out。同时还可以有许多不同的环境开发。给客户的和给自己，非常的多元化。  
101	W04	186	70	  今天這門講座課的主題是Azure App Service平台的介紹，Azure Web Apps 可用於 Linux 及 Windows，能讓開發人員輕鬆部署及調整以各種語言編寫的企業級 Web 應用程式，且完全無須煩惱基礎結構管理就能與多種服務整合。  我們可以自訂Domain名字，也有教我們把應用程式部屬上去。也可以設定當流量達到某種程度時，應用程式自動開啟。App Service可以支援兩種不同的介面，可以讓開發人員測試用戶版跟開發人員的版本，也可以把開發人員的版本開放給客戶使用。關於這個平台，我覺得以後可能也許會用到，所以我覺得這堂課的課程內容對我有幫助。  
102	W04	148	62	  輕鬆建置強大的 Web 應用程式和 API，可使用熱門的架構，包括 .NET、.NET Core、Java、Node.js、Python、PHP 和 Ruby。並將其部署到容器中，也可作為在 Linux 或 Windows 上執行的程式碼來部署。管理完善的平台提供管理、監視和運維見解，讓您達到嚴格的企業級效能、安全性與合規性需求。透過持續整合、即時網站偵錯等最新功能和 Microsoft Visual Studio 及 Visual Studio Code IDE，獲得無與倫比的開發人員生產力。我相信在畢業之後也會有機會使用到有關系統，所以我非常開心可以修到這堂課。  
103	W04	218	86	  今天從這門學身上學到了更多關於azure 的知識，服務分為Iaas,Pass,Saas，也有再一次重覆理解app azure 的原理，add deployment slot加入部署插槽的功能，也介紹了要測試環境程式等等可以建立屬於自己的網站。跟上一次講者的內容差不多不過其實在幾個星期的課程每一位講者都有重覆講解要如何成立一個設定，可是到了實作的部分給我的感覺是看得不太清楚希望可以擴播以及擴播時可以同時自行操作。需然在個人操作的部分上是沒有很完整理解全部有什麼的關聯，希望在之後上課中能夠繼續從講者中學習都更多的azure。  
104	W04	218	87	  今天微軟講師說到更進階的操作,我比較印象深刻的是他說到PYTHON的事,先選PYTHON3.6,主要是要看你當時的電腦的配置來選,如果選不對就有可能開不起來,因為雲端的好處就是客戶可以把它的資料直接放進來用,讓客戶方便為主,但是這個軟體他中國的資料他是用不了,那APP SERVICE PLAN他裡面有非常多不同的功能,裡面的很多功能都是可以客制化,那如果要開很多不同的環境的話這裡也是可以,還可以選擇每日幫你備份好資料,他還有很多較多功能的讓你選只不過資格比較貴的,就以自己當時的需要來選,我覺得這節課好處是每節課需然都是以microsoft azure為主來講但是因為它裡面功能很多,可以學到不同的知識。  
105	W04	177	68	  這堂課講師主要講授Azure Service功能，我們能清楚了解各功能用途，藉由虛擬化的技術，主機不一定再需要一台台堆放在機架上，而是以某種形式存在於一個廣大的資源池 (Resource Pool) 中，而受益於高度延展的特性，我們就以一個線上售票服務為例，使用此服務我們不再需要為了極短時間的搶票區間預備好大量的實體主機在機房中，只需要透過 Auto-Scaling 的技術，在特定高用量的時間、區間啟用較多的運算資源及實體，如此一來便可以大幅降低主機閒置時間的運算成本，我想這才是雲端運算的真正價值與意義。微軟提供了 Mobile App 最基本的三種需求，首先除了提供 SQL Database 的資料儲存空間，更直接提供了對應的 API 接口讓 Client 端可以快速來取用資料庫的資料。另外，現今的 App 經常會整合各式社交服務的帳號，過去若要自行建立這樣的帳號綁定服務，需要撰寫相當多的 OAuth 驗證或是帳號 link & unlink 的邏輯，但透過行動服務，變成我們可以輕鬆將 App 與 Facebook、Twitter 甚至是 Google 服務整合，現在更提供了與企業 Active Directory 整合的支援。而在推播服務方面，微軟也提供了 GCM (Google Cloud Messaging)、APNS (Apple Notification Service)、MPNS (Microsoft Phone Notification Service) 及 WNS (Windows Notification Service) 的整合，讓我們可以透過單一接口將訊息推送至各個不同的平台，省下了非常多後端開發的時間。  
106	W04	231	92	  此次講座邀請Micrsoft azure的黃慧兒 Huier Huang  講師介紹IaaS、PaaS、SaaS、App Service  基礎架構即服務 (IaaS)是一種雲端運算產品，其中供應商爲使用者提供運算資源（例如伺服器、儲存及網路）的存取。組織在服務提供者的基礎架構中使用他們自己的平台和應用程式，供應商提供客戶用多少付多少的雲端儲存、網路、伺服器及其他運算資源存取。  平台即服務 (PaaS)是一種雲端運算產品，它可以爲使用者提供雲端環境，以便他們能夠開發、管理與交付應用程式。除了儲存與其他運算資源，使用者可以使用預先建置工具套件來開發、自訂與測試他們自己的應用程式。  軟體即服務 (SaaS)指的就是：   服務提供者透過網際網路遞送軟體及應用程式。使用者訂閱軟體，然後透過 Web 或供應商 API 存取它們。  App Service：快速建置、部署與擴展 Web 應用程式，它們使用部署在容器中或在作業系統上執行的熱門架構建立而成，如 .NET、.NET Core、Node.js、Java、PHP、Ruby 或 Python。使用管理完善的平台控管運維和監視工作，從而達到嚴格的企業級效能、安全性與合規性需求。  講師也帶我們如何建置自己的App Service。  
107	W04	187	71	  今天講師講課非常清楚，教我們使用Azure APP Services 的內容  我們可以利用APP Services 快速將雲端整合進開發工具中，使Azure雲端和應用程式做連結，App services的特點是他可以在大部分人使用的程式語言來整合。使用JAVA、Python或利用Node.js  Azure App services可以快速部屬應用程式到Web上，例如http://(應用程式名稱).azurewebsites.net/  App services的資料中心除了中國與美國政府用區外，都是可以儲存在上面的資料。  課程後半段，講師和我們一步一步講解如何在Azure主控台上實作App services，我也成功部屬了一個簡單的JAVA程式上去，很有成就感。  
108	W04	190	72	  基礎設施即服務 VM,不需維護機器本身,只需去想windows server linux server,,再去裝runtime 或任何機器在上面  使用azure app service azure app service 好處  以用途最大來說,以訂票系統為例,流量可能非常密,有時流量還可能會暴增,但如果是用vm去做的話,一般流量可能需要5台機器,假如一個網站,要怎麼去支撐呢,而azure app 提供自動化擴展強化他底層的機器,可以直接用點選方式比如說流量達到多少,它會自動幫你擴展你的機器,係指根據流量來擴展機器  然而,可以根據自己需求去做機器設置,只不過以學生來說我們所使用的功能仍然相當有限  
109	W04	220	88	  講師的分享對我受益良多。雲端服務分為:Iaas、Paas、Saas。App Service，讓我能夠快速部屬我的網站、程式在雲端，且資源多種語言，可彈性的運用流量控制，不須架設多個vm，可透過vs將程式碼推送上去。流程為:人員上傳程式、測試人員測試、交換、正式與測試版本敏捷交換，使除錯更加精確。實際操作講解得很清楚，從新增到操作再到最後的刪除等等都很仔細，而其中資料中心的玄則因為沒有台玩區域所以速度會稍微慢一點，且稍微不安全，所以大多式的使用者大多數都選擇東南亞地區中心，skin&size則是選擇s1系列就行，一套app service就這樣被我輕鬆啟用了，今天真是受益良多。  
110	W04	186	71	  Azure App Service 為一種平台服務，提供快速且簡單操作的雲端環境，讓您可以佈署您的網站或行動應用程式，App Service 支援多種程式語言與其框架，包含 .NET, .NET Core, Java, Ruby, Node.js, PHP, or Python。除此之外，開發人員能透過 App Service ，與目前現有的框架與持續整合工具進行整合，有助於提高開發者的生產力。  本周講師示範如何建立App Service，並針對重點功能進行解說，幫助我更加認識Azure的雲端服務，Azure App Service 可讓您以所選程式設計語言來建置及裝載 Web 應用程式、行動裝置後端以及 RESTful API，無需管理基礎結構。  
