seatno	assignment	score	grade	comment
098	W08	173	70	  在10月29日的企業雲端應用趨勢與實務課程中，邀請到了微軟的李御安講師進行演講，我之前什麼都不會都聽不懂都沒來，這次的課程主要是延伸上一堂課的實作。今天整個課程主要介紹微軟Azure的資料庫應用，首先講師先詢問大家有學過哪些資料庫的軟體或程式語言，接著講師繼續教學如何在微軟的Azure使用雲端的資料庫和SQL，主要介紹雲端資料庫的功能與介紹。學校的主要課程皆是教學SQLServer或MySQL，但未來的趨勢加上資料量的不斷擴增，我覺得雲端資料庫必是未來的主要工具，所以能在課程中學到雲端資料庫的應用，我覺得是非常難得機會，可以在學校就學到雲端資料庫的實作。  
099	W08	240	86	  这次的老师跟我们讲了有关Azure web app——QnAMaker 的知识。 让我了解了 又一个全新的领域。   QnAMaker是一个可以让用户非常方便的建立一个有关谈话内容的平台。在上面，用户可以轻松的提取Q&A的作业，或者是管理测试并且训练你的 UI。同时，它又是由Bot platforms，chat channels， indexing&ranking 等不同层级所组成的。  之后老师就带领我们一起在Azure中建立并体验QnAMaker。并且在Web App Bot中尝试了。非常的有趣与特别。之后，还给我们看了LUIS这样一个有意思的基于机器学习的服务。让我们可以通过简单的程式，便能够将自然语言内置于应用，机器人和loT设备中。让人眼前一亮  #  
100	W08	265	94	  老師這次講解了Azure QnA Maker，Azure QnA Maker無需編寫任何代碼即可在團隊或其他地方創建和發佈機器人。您還可以使用預先建立的聊天數據集為機器人添加個性。從半結構化內容（包括常見問題頁面，支持網站，excel檔，SharePoint文檔，產品手冊和策略）中提取問題答案對。通過QnA Maker門戶或使用REST API輕鬆設計複雜的多回合對話。根據機器人的使用情況和用戶回饋，通過建議來改善排名模型。QnA Maker服務是託管模型，因此您可以根據大小和吞吐量需求選擇產品層，並在Azure合規性邊界內的所有組件中感到安全。這種低門檻的機器人製作十分便利。  
101	W08	167	68	  今天講師為我們講解的是Q&A Maker，只要我們有一個現成的FAQ，例如是Excel所製成的數據庫，這樣系統就會自動生成一個Q&A的機器人了，當這個Q&A機器人運作的時候，擁有者就可以透過機器人去回應一些常用問題，方便管理者更有效率管理他自己的網頁跟專頁，這對於現在的科技年代有很大的幫助，所以其實每家企業其實都需要一個Q&A機器人，節省很多回覆重複問題的時間，所以這個機器人很有效的為公司的資源管理做到一個很好的規劃，讓公司的發展更有規劃更迅速。  
102	W08	209	76	  我在這堂課裡可以學到建立知識庫,使用 C# 來建立知識庫然後回答問題,使用 Azure Bot 服務 v4 建立 QnA Bot,這些都是我從來沒布接觸過的東西,我在這裡真的學習到很多新東西而已又有那麼專業的講師教導我們,真的學到很多東西.  
103	W08	240	86	  在這次講者關於azure上教導了我們什麼是QnA maker ，QnA maker 是有些什麼的功能它能做些什麼的事情，QnA maker 在以怎樣的方法程現出來的呢？關於QnA maker 等等的資訊令我們更加加深認識到QnA maker 。它的Data是要如何導入azure 可以利用網站原本已有的資訊在導入後可以在那裏進行更改原來的內容進行編輯，在產生問題時所需要設定判斷關鍵字是要如何分辨歸到同一類型來做回覆什麼是正確的答案。在這次實際操作上我覺得可以選擇這次學習的azure 部分為期未報告的題目，因為這一次有跟得上實際操作有做到成果出來。  
104	W08	210	77	  今天是說QnA Maker知識庫的限制和界限，比方說知識庫，如果您的層次有 15 個允許的索引，您可以發佈 14 個知識庫 (每個已發佈的知識庫 1 個索引)。 第十五個索引 (teskkb) 用於撰寫和測試所有知識庫，而擷取限制檔案數目上限，都是可以解壓縮的檔案數目上限，以及檔案大小上限是以您QnA Maker定價層限制為基礎，而中繼資料限制依 Azure 搜尋服務定價層，每個知識庫的元資料欄位數目上限都是以您的Azure 搜尋服務層限制為基礎。最後建立和更新知識庫的內容限制有很多條件，一定要清楚需要的條件是什麼才好建立自己想要的。  
105	W08	154	63	  這週Ethan老師延續上次 Azure Bot以及介紹當中的認知服務，老師說到Azure 認知服務是用來協助開發人員建置智慧型應用程式，且無須使用直接 AI 或資料科學技術或知識的 API、SDK 和服務。  Azure Bot主要是由 Microsoft Bot Framework 與 Azure Functions 組成的， 目前支援使用 C#、Node.js 在瀏覽器中直接使用 Azure 編輯器撰寫，並且直接整合 web chat 視窗，方便測試 Azure 線上編輯器 不支援新增、刪除、重新命名檔案 可透過設定 continuous integration, 使用 IDE 及版控來管理檔案，版控有新的變化會自動部署至 Azure 啟用 CI 整合後，將無法再使用 Azure 線上編輯器(可透過取消 CI，重新使用)。  在過去開發chatbot的經驗中，最主要核心的工具，透過使用bot framework開發有一些好處： 寫一隻code，能夠部署到不同的平臺 - 例如我有客戶使用facebook、Telegram和Line，傳統來説我需要有三分code分別對應這些平臺做開發，但是透過bot framework，我只需要一份code就可以在這3個平臺使用（至少從chatbot的 code角度來説） 減少寫chatbot底層的一些處理，而專注在chatbot的業務邏輯 - chatbot有很多細節，例如如何記錄使用者之前回答過什麽（瞭解上下文），呈現的内容多元化（例如圖文式）， 多元的互動模式（例如簡單的是否回答，以及選項式回答） - 這些底層的工bot framework都提供了 Azure 認知服務可讓開發人員輕鬆地將認知功能新增到其應用程式中。    
106	W08	203	74	  200  
108	W08	262	93	     QnA Maker 是一項雲端式 API 服務，可讓您針對現有資料建立交談式的問答層。您可以從半結構化內容 (包括常見問題集、手冊和文件) 擷取問答，以使用它來建立知識庫。透過 QnAs，以知識庫中的最佳答案自動回答使用者的問題。知識庫會持續從使用者行為學習，而愈來愈聰明  QnA Maker 知識庫支援 Markdown 以用於動態內容管理。若要發揮 Markdown 的完整功能，只要直接修改資料表中的內容，或上傳包含豐富內容的知識庫即可  QnA Maker 會自動偵測主要語言，並據以設定分析器。服務支援 50 種以上的語言  QnA Maker 服務是一種託管模型，因此您可以根據您的大小和輸送量需求來選擇產品層，所有元件都會符合 Azure 規範，讓您安心無虞  
109	W08	264	94	  QnAmaker透過雲端解決了knoledge base的人工收集資料、爬、qa pair等等工作。QnA Maker 是一項雲端式自然語言處理 (NLP) 服務，可對您的資料輕鬆地建立自然對話層。 其可從資訊的自訂知識庫 (KB) 為指定的自然語言輸入尋找最適當的答案。  QnA Maker 的用戶端應用程式是任何可透過自然語言與使用者溝通以回答問題的對話應用程式。 用戶端應用程式的例子包括社群媒體應用程式、聊天機器人，以及具備語音功能的桌面應用程式。  實作的操作說明也是很清楚，只需幾分鐘一下就建立好了，其中看到了此工具的強大，只須爬文就能自動建立qa也可輕易修改，更能快速地建立。  
110	W08	227	80	  Azure Bot Service 打造交談式體驗，能輕鬆將自然語言和語音新增，讓使用者能透過語言和影像來表達自身需求，也包括可處理各種多輪式對話，適用於電子商務，不須再多加人力資源，又可提升工作效率，減少成本，透過 Azure 入口網站設定的 Bot Framework Service，可將您的 Bot 連接至這些通道，可以連線至許多熱門服務，例如 Facebook Messenger等數個其他服務。Bot 可以辨識使用者訊息的意圖，使用者可使用文字、圖形或語音進行互動，這樣使用者就能使用更自然的語言且、更順利地引導交談流程。  
