seatno	assignment	score	grade	comment
092	W05	230	90	  #  DevOps 是開發 (Dev) 和作業 (Ops) 的複合，是人員、程序與技術的聯合，可持續不斷為客戶提供價值。  #  DevOps 能讓先前各自獨立的角色 (開發、IT 作業、品質工程和安全性) 互相協調並共同作業，以生產更好、更可靠的產品。藉由採用 DevOps 文化特性和 DevOps 做法及工具，團隊能更妥善回應客戶需求、對其建置的應用程式更具信心，並更快速達成業務目標。  DevOps提供了程式碼版本控管、CI、CD等流程操作，除了可作為專案程式碼控管的管理工具外，也支援許多敏捷開發管理必備的工具(Board、Test、CI & CD Pipeline等等)。  在雲端部署上，它能夠迅速將CI、CD流程與Azure App Service結合。在團隊溝通上，也能將部署相關資訊整合到Microsoft Teams團隊協作平台。  DevOps的出現實現一種互助、互信、互利的精神。  
093	W05	168	65	  這禮拜的內容跟前幾個禮拜教的內容比較不一樣，是透過Azure Cloud Shell 來完成工作，相較於前幾個禮拜只需要用選擇的方式來建立工作，難度相對高了一點，講師帶我們從如何使用git開始做起，而在github上面也有詳細的步驟，不過對於第一次使用的人來說，我覺得只有事前準備的工作是簡單的，真正開始建立時，很常遇到錯誤但卻不知道怎麼修改，甚至是不知道哪邊出問題，如果沒有講師可以讓我們即時提問，我想是無法順利建立出來的，像是在打密碼時，一開始大家都以為自己沒按到，一直出錯，問了講師才發現原來是不會顯示，真的是機會難得可以有講師即時教學！  
094	W05	196	74	  今天的課程又是時間上有對調的課程，這次的主題是DevOps，主要分為開發人員和營運人員，一開始提到了一些關於儲存庫的部分，且講師使用簡報的地方沒有很多，而是直接開網站並一個步驟一個步驟的教學。Azure DevOps Services主要分為五個項目，包括Boardsd看板、Pipelines自動化建置軟體、Repos、Test Plans用來測試、Artifacts。之後講師又給了一個網址讓我們直接跟著裡面步驟操作，他就一邊講解。今天的這些操作如果跟著一步一步來，我認為不會太困難，但也僅限有範本，如果要實際自己開全新的來用，我覺得內容有一點複雜不適那麼容易熟悉。  
095	W05	260	99	  Azure DevOps能讓先前各自獨立的角色 (開發、IT 作業、品質工程和安全性) 互相協調並共同作業，以生產更好、更可靠的產品，藉由採用 DevOps 文化特性和 DevOps 做法及工具，團隊能更妥善回應客戶需求、對其建置的應用程式更具信心，並更快速達成業務目標。  團隊可以在整個應用程式生命週期中實作某些做法來實現 DevOps。其中某些做法有助於加速、自動化並改進特定階段。其他做法則涉及多個階段，可協助團隊建立順暢的程序，並提升生產力。例如:持續整合和持續傳遞、版本控制、敏捷式開發、設定管理、持續監視。  
096	W05	243	94	  這禮拜的課程是交我們使用Azure裡面的DevOps的服務，DevOps主要定義為開發dev和作業ops的複合，是人員程序與技術的聯合，可以為客戶不斷的提供價值，總之就是一組使用現代化的裝置服務聰明的規劃共同作業也更快的交付   經過講師的講解讓我們對於DevOps有更多的了解與認識，講師也帶著我們一步步的操作讓我們更熟悉使用方法，也提供我們更詳細的步驟的網站，讓我們在之後可以好好練習，之後我們一定能對DevOps的使用更上手。  
097	W05	232	91	  今天的講師是黃承皓老師，老師的課程內容實機操作的比例佔比較多，也將每一個大大小小的步驟解釋的相當詳盡，也事先說明與講解我們可能會遇到的問題，過程中有遇到什麼問題也可以詢問老師，是個蠻有幫助的課程。  不過可能是有些跑指令的過程會要等待一些時間，沒有一次成功執行完過程就會被老師遠遠拋在後頭，會追趕不上老師進度，所以我個人並沒有在課程當中跟隨著老師完成所有教授的步驟。  透過今天的課程與學習，我覺得Azure DevOps是個蠻好用的開發工具，在老師上課之前，我完全不知道有這麼樣一個好用的開發工具，謝謝老師用心的教學。  
098	W05	208	81	  今天講師課程是Azure DevOps的講解跟教學，其實在之前我就已經聽過DevOps這個詞，而會知道這個詞是因為之前在一家公司資訊部實習時，該公司就是在討論、執行DevOps，所以這次的課程我特別感興趣。當初在公司時在這塊並沒有參與到太多，讓我覺得十分可惜，當課程一開頭講師在介紹DevOps時我就很期待後續的實作教學，雖然做法與當初公司實作方向不太一樣，但能更直接實作、了解DevOps，真的是很難得的機會，一般學校也不會特別去教學這塊，因為他必須從Git連接到Docker，這些概念跟過程不是單單一學期就可以完全學完的，所以很榮幸可以在這次課程中實際實作。  
099	W05	207	80	  老師！！！我把這次作業寫在了下次作業的學習單上！！！原諒我！  我現在才發現！以下是我上次的內容  這次的老師講解了十分有趣的Azure DevOps 開發維運工具。裡面包含了很多內容。比如說：測試計畫，面板，組件等等。讓我更進一步的認識了它的組成部分。同時裡面的倉庫又類似於Github中可以存放不同版本的程式資料，並且觸法著不同程式平台進行部署，讓服務能夠順利的運行，非常的聰明。  此外，在課堂上還進行了有關的連接交付的練習。用Azure做開發環境，用Cloud Shell部署舉例檔，這樣就可以創建自動化的配置Web程式或者SQL資料庫等內容。與此同時，Azure DevOps的構建，發布和建併讓用戶可以完成相關的功能提議請求。十分的人性化，帶我領略了一個不同的Azure領域，非常感謝！  
100	W05	213	83	  這次課程講師講解了Azure DevOps開發維運工具，其中包含面板、管線、倉庫、測試計畫、組件等。而在這裡面，倉庫類似GitHub供存放不同版本的程式資料，可以觸發管線於不同程式平臺進行平順部署(Continuous Deployment,CD)，使企業服務在版本更新時平順不中斷。  課堂上進行了在Azure DevOps中連續交付的練習。首先以Azure Shell用作開發環境，利用Azure Cloud Shell部署舉例檔。並在後續練習了創建可以在單個自動化過程中配置Web應用程式、PostgreSQL資料庫和部署插槽的Azure資源管理器（ARM）範本，創建Azure DevOps專案和Git存儲庫，創建Azure DevOps構建、發佈管道，觸發構建併發布，創建功能分支並提交拉取請求。  
101	W05	257	98	  今天講者要為我們講解的主題是Azure DevOps，DevOps分成兩大部分，分別是Develop開發體或Operation營運體，Operation在操作的時候只會管他的營運，同時Develop只會負責開發的部分，導致資源消耗很多，人力訊息傳遞的部分也要用掉很多時間，開發DevOps是希望能夠改善這方面的缺點。  傳統的軟體組織將開發、IT運營和品質保障設為各自分離的部門，在這種環境下如何採用新的開發方法（例如敏捷軟體開發），是一個重要的課題。按照從前的工作方式，開發和部署，不需要IT支援或者QA深入的跨部門的支援；而現在卻需要極其緊密的多部門共同作業。而DevOps考慮的還不止是軟體部署，它是一套針對這幾個部門間溝通與共同作業問題的流程和方法。  
102	W05	191	71	  在這次的課裡我學會了我平常不會容易接觸到我東西,非常開心可以在這堂課裡了解得到.講師非常的專業,他非常了解程式的應用,一步一步的帶我們去使用,讓我們更容易記住每個步驟,非常的謝謝老師.  
103	W05	245	95	  這次的上課，講者預留了比之前幾課較長的實際操作的時間。一開始介紹什麼是DevOps?DevOps有些什麼的概念等等。講者也有給一個網址連結關於教學，對於azure 的認識有再進一步了解關於azure 在開發上的產品以及他的資料整合與互動的理解。需求計劃的大體規劃功能，azure可以在工作上幫助到什麼。他的測試計劃是怎樣形成的，在企業上有什麼用，在介紹上功能有什麼用。我的想法是希望可以廣播，也很感謝講者的盡心教導實作的部分幫助我們了解實際操作上的一些問題，提供了幫助讓我們得到解決。  
104	W05	258	99	  聽完今天講師的介紹後讓我更想使用 Azure 服務平台，因為它給予應用程式全球性可信賴的形象，現今只有少數網頁內容及應用程式具有全球性可信賴的形象能以具備延展性及彈性能力來服務全球使用者的需求。Azure 服務平台能夠提供這些性能給網頁程式設計師、愛好者、企業開發人員及軟體製造商，而我最喜歡的地方是它可以根據我自己的個人喜好來設定功能。  
105	W05	219	86	  此週Thomas主要講授Azure DevOps。在每個應用程式生命週期階段實作 DevOps 做法(規劃、開發、傳遞及操作)。 DevOps 技術將與人員和程序相結合，讓團隊持續為客戶提供價值。  每個DevOps服務都是開放且可擴展的，適用於採用任何框架、平台或雲端的各種應用，例如開發人員能夠利用Azure Pipelines打造與測試一個來自GitHub儲存庫的Node服務，並將它部署在AWS的容器中。此外，Azure DevOps亦同時支援公有雲與私有雲的配置，可選擇要在雲端或自家資料中心執行，而不必購買不同的授權。  DevOps 提供以下服務能支援我們現有的工作流程:  1.Azure Boards：使用經實證的敏捷式工具與所有小組一起規劃、追蹤及討論工作，更快傳遞價值給您的使用者。  2.Azure Pipelines：以適用於任何語言、平台和雲端的 CI/CD 建置、測試及部署。連線到 GitHub 或任何其他 Git 提供者並持續部署。  3.Azure Repos：取得無限的雲端託管私人 Git 存放庫，並透過提取要求和進階檔案管理來共同作業以建置更佳的程式碼。  4.Azure Test Plans：使用手動與探勘測試工具放心測試及交付。  5.Azure Artifacts：建立、裝載套件並與您的小組共用，只要按一下即可將成品新增至您的 CI/CD 管線。  6.延伸模組 Marketplace：存取由社群建置的延伸模組，從 Slack 到 SonarCloud 到 1,000 個其他應用程式和服務。  此堂課講師非常清楚講述Azure DevOps能為企業所產生的效益，未來我將以一位經理人為目標，相信若使用Azure DevOps服務，勢必能增加所屬企業之競爭力。  
106	W05	205	78	  這次講座課邀請到黃承皓 Thomas Huan  講師介紹DevOps:是一種重視「軟體開發人員（Dev）」和「IT運維技術人員（Ops）」之間溝通合作的文化、運動或慣例。透過自動化「軟體交付」和「架構變更」的流程，來使得構建、測試、發布軟體能夠更加地快捷、頻繁和可靠。  Azure Boards、Azure Pipelines、Azure Repos、Azure Test Plans、Azure Artifacts  但是在實際練習操作時可能因時間因素，講師講得有點快跟不太上  
108	W05	195	73	  DevOps對應用程式發布的影響為何  減少變更範圍  與傳統的瀑布式開發模型相比，採用敏捷或疊代式開發意味著更頻繁的發布、每次發布包含的變化更少。  加強發布協調  加強發布協調靠強有力的發布協調人來彌合開發與運營之間的技能鴻溝和溝通鴻溝；自動化強大的部署自動化手段確保部署任務的可重複性、減少部署出錯的可能性。  自動化  自動化強大的部署自動化手段確保部署任務的可重複性、減少部署出錯的可能性。  然而,透過DevOps自動化「軟體交付」和「架構變更」的流程，來使得構建、測試、發布軟體能夠更加地快捷  
109	W05	198	76	  DevOps是一群人，一大堆工具持續穩定地交付需求。其中分成五個模塊:Boards，Pipelines，Pepos，Test Plans，Atifacts。可建立喘統公司的開發模型:研發，測試，維護。當要修改程式時，可依先複製主線到外面，再自行加入分之，當改玩測試完成，再加入倒實際主線，code完成時需要互相code review，Dev Ops 提供此功能，能有效避免悲劇發生。後面的lab實做，講解的也很到位也給了我們很多時做，雖然途中碰到需多困難，但講師也耐心的教導我們，dev ops 建立好後，讓我考透過帳號密碼，實際操做著研發，測試，維護的功能，實在是很有成就感。  
110	W05	251	97	  為了更加瞭解上課內容先查詢了什麼是DevOps，DevOps是開發和作業的複合，是人員、程序與技術的聯合，可持續不斷為客戶提供價值。DevOps 能讓先前各自獨立的角色互相協調並共同作業，以生產更好、更可靠的產品。DevOps 會從整個規劃、開發、傳遞和作業階段影響應用程式生命週期。每個階段都依賴於其他階段，且階段並不特定於角色。透過這次課程讓我又學到了Microsoft Azure相關的應用工具，也發現說DevOps 並不侷限於單一角色。參與每個應用程式生命週期階段的每位人員，都必須接納 DevOps 文化特性。  
